timestamp,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,shoulder_link.x,shoulder_link.y,shoulder_link.z,half_arm_1_link.x,half_arm_1_link.y,half_arm_1_link.z,half_arm_2_link.x,half_arm_2_link.y,half_arm_2_link.z,forearm_link.x,forearm_link.y,forearm_link.z,spherical_wrist_1_link.x,spherical_wrist_1_link.y,spherical_wrist_1_link.z,spherical_wrist_2_link.x,spherical_wrist_2_link.y,spherical_wrist_2_link.z,bracelet_link.x,bracelet_link.y,bracelet_link.z
1.156,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.633,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,-0.000,-0.167,-0.000
1.177,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.636,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,-0.000,-0.167,-0.000
1.198,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.639,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.219,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.641,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.240,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.644,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.261,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.646,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.282,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.649,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.303,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.651,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.323,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.654,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
1.345,0.522,-0.210,0.291,-0.007,-0.398,0.447,0.656,-0.121,0.016,-1.009,0.065,-0.887,-0.010,0.064,-0.015,-0.676,0.067,-0.465,0.021,0.072,0.000,-0.257,0.000,-0.167,-0.000
